POI_INDEX,POI_NAME,URL
748,Tao Tian Keng Temple,/Attraction_Review-g294265-d8011498-Reviews-Tao_Tian_Keng_Temple-Singapore.html
749,Inscription of the Island,/Attraction_Review-g294265-d15666312-Reviews-Inscription_of_the_Island-Singapore.html
750,Lorong Koo Chye Sheng Hong Temple,/Attraction_Review-g294265-d17629967-Reviews-Lorong_Koo_Chye_Sheng_Hong_Temple-Singapore.html
751,Visual Art Trails - Orchard,/Attraction_Review-g294265-d2341776-Reviews-Visual_Art_Trails_Orchard-Singapore.html
752,Visual Art Trails - Marina Bay,/Attraction_Review-g294265-d2341779-Reviews-Visual_Art_Trails_Marina_Bay-Singapore.html
753,A World United,/Attraction_Review-g294265-d19466485-Reviews-A_World_United-Singapore.html
754,Tiong Bahru,/Attraction_Review-g294265-d16880196-Reviews-Tiong_Bahru-Singapore.html
755,Hougang Mall,/Attraction_Review-g294265-d16868061-Reviews-Hougang_Mall-Singapore.html
756,Rising Moon Sculpture,/Attraction_Review-g294265-d19437270-Reviews-Rising_Moon_Sculpture-Singapore.html
757,"Statue: A great emporium, Singapore",/Attraction_Review-g294265-d16721545-Reviews-Statue_A_great_emporium_Singapore-Singapore.html
758,Marina Bay Sands Theatre,/Attraction_Review-g294265-d18611195-Reviews-Marina_Bay_Sands_Theatre-Singapore.html
759,"Statue: From Chettiars to Financiers, Singapore",/Attraction_Review-g294265-d16721542-Reviews-Statue_From_Chettiars_to_Financiers_Singapore-Singapore.html
760,Leisure Park Kallang,/Attraction_Review-g294265-d17690835-Reviews-Leisure_Park_Kallang-Singapore.html
761,Olympic Walk,/Attraction_Review-g294265-d19594077-Reviews-Olympic_Walk-Singapore.html
762,Hello Transfers,/Attraction_Review-g294265-d17580508-Reviews-Hello_Transfers-Singapore.html
763,Zenith Wholesale Enterprise,/Attraction_Review-g294265-d17738872-Reviews-Zenith_Wholesale_Enterprise-Singapore.html
764,Ming Zhi Fitness and Wellness,/Attraction_Review-g294265-d19625496-Reviews-Ming_Zhi_Fitness_and_Wellness-Singapore.html
765,Mist Walk,/Attraction_Review-g294265-d19605936-Reviews-Mist_Walk-Singapore.html
766,Insectta,/Attraction_Review-g294265-d19275281-Reviews-Insectta-Singapore.html
767,Shui Gou Guan Sheng De Tan,/Attraction_Review-g294265-d19141844-Reviews-Shui_Gou_Guan_Sheng_De_Tan-Singapore.html
768,ShanghART Singapore,/Attraction_Review-g294265-d19122453-Reviews-ShanghART_Singapore-Singapore.html
769,Imagenius,/Attraction_Review-g294265-d19122409-Reviews-Imagenius-Singapore.html
770,Wild Rice,/Attraction_Review-g294265-d19041833-Reviews-Wild_Rice-Singapore.html
771,KinAqua,/Attraction_Review-g294265-d18919746-Reviews-KinAqua-Singapore.html
772,BKS Iyengar Yogashala Singapore,/Attraction_Review-g294265-d18850593-Reviews-BKS_Iyengar_Yogashala_Singapore-Singapore.html
773,Yinuo Tian,/Attraction_Review-g294265-d18716752-Reviews-Yinuo_Tian-Singapore.html
774,Shirdi Sai Baba Worship Centre,/Attraction_Review-g294265-d18083410-Reviews-Shirdi_Sai_Baba_Worship_Centre-Singapore.html
775,Asia Timepiece Centre,/Attraction_Review-g294265-d17652226-Reviews-Asia_Timepiece_Centre-Singapore.html
776,iPreciation,/Attraction_Review-g294265-d17528861-Reviews-IPreciation-Singapore.html
777,KGB Transportation Services,/Attraction_Review-g294265-d17527780-Reviews-KGB_Transportation_Services-Singapore.html
778,ArtBlue Studio,/Attraction_Review-g294265-d17371337-Reviews-ArtBlue_Studio-Singapore.html
779,Ebenex Live Space,/Attraction_Review-g294265-d16866877-Reviews-Ebenex_Live_Space-Singapore.html
780,Wovensouls,/Attraction_Review-g294265-d15627669-Reviews-Wovensouls-Singapore.html
781,Y2arts,/Attraction_Review-g294265-d15232999-Reviews-Y2arts-Singapore.html
782,Singapore Visitor Centre @ CUBE - Boutique Capsule Hotel (Kampong Glam),/Attraction_Review-g294265-d15201256-Reviews-Singapore_Visitor_Centre_CUBE_Boutique_Capsule_Hotel_Kampong_Glam-Singapore.html
783,11 Playfair Road Singapore 367986,/Attraction_Review-g294265-d15154214-Reviews-11_Playfair_Road_Singapore_367986-Singapore.html
784,Hatch Art Project,/Attraction_Review-g294265-d14938734-Reviews-Hatch_Art_Project-Singapore.html
785,Palitalia,/Attraction_Review-g294265-d14358508-Reviews-Palitalia-Singapore.html
786,Kidzland,/Attraction_Review-g294265-d14064812-Reviews-Kidzland-Singapore.html
787,Eyemage Gallery,/Attraction_Review-g294265-d13494131-Reviews-Eyemage_Gallery-Singapore.html
788,Fort Serapong,/Attraction_Review-g294265-d12094658-Reviews-Fort_Serapong-Singapore.html
789,Evolve Mixed Martial Arts,/Attraction_Review-g294265-d11878361-Reviews-Evolve_Mixed_Martial_Arts-Singapore.html
790,Organic Shop - Himalayan Premium Foods,/Attraction_Review-g294265-d10788543-Reviews-Organic_Shop_Himalayan_Premium_Foods-Singapore.html
791,Indoor Premier Cricket,/Attraction_Review-g294265-d10634765-Reviews-Indoor_Premier_Cricket-Singapore.html
792,The Wine Stable,/Attraction_Review-g294265-d8746247-Reviews-The_Wine_Stable-Singapore.html
793,Calvin Klein Jeans,/Attraction_Review-g294265-d8325555-Reviews-Calvin_Klein_Jeans-Singapore.html
794,Marc by Marc Jacobs,/Attraction_Review-g294265-d8325532-Reviews-Marc_by_Marc_Jacobs-Singapore.html
795,U Factory,/Attraction_Review-g294265-d8011528-Reviews-U_Factory-Singapore.html
796,Tomio Kayama Gallery Singapore,/Attraction_Review-g294265-d8011516-Reviews-Tomio_Kayama_Gallery_Singapore-Singapore.html
797,Pact,/Attraction_Review-g294265-d8011496-Reviews-Pact-Singapore.html
798,Playground @ Big Splash,/Attraction_Review-g294265-d8011478-Reviews-Playground_Big_Splash-Singapore.html
799,Ota Fine Arts,/Attraction_Review-g294265-d8011475-Reviews-Ota_Fine_Arts-Singapore.html
800,Equator Art Project,/Attraction_Review-g294265-d8010789-Reviews-Equator_Art_Project-Singapore.html
801,2902 Gallery,/Attraction_Review-g294265-d7791165-Reviews-2902_Gallery-Singapore.html
802,The Private Museum,/Attraction_Review-g294265-d7791110-Reviews-The_Private_Museum-Singapore.html
803,Sana Gallery,/Attraction_Review-g294265-d7701024-Reviews-Sana_Gallery-Singapore.html
804,Ikkan Gallery,/Attraction_Review-g294265-d7234835-Reviews-Ikkan_Gallery-Singapore.html
805,Brick Museum and Enterprise,/Attraction_Review-g294265-d7116806-Reviews-Brick_Museum_and_Enterprise-Singapore.html
806,Indigo Blue Art,/Attraction_Review-g294265-d6413185-Reviews-Indigo_Blue_Art-Singapore.html
807,Rising Pheonix Drum Tao,/Attraction_Review-g294265-d4608493-Reviews-Rising_Pheonix_Drum_Tao-Singapore.html
808,FGA Singapore,/Attraction_Review-g294265-d4591395-Reviews-FGA_Singapore-Singapore.html
809,Toy Factory Productions,/Attraction_Review-g294265-d2341751-Reviews-Toy_Factory_Productions-Singapore.html
810,Teater Ekamatra,/Attraction_Review-g294265-d2341749-Reviews-Teater_Ekamatra-Singapore.html
811,The Necessary Stage,/Attraction_Review-g294265-d2341747-Reviews-The_Necessary_Stage-Singapore.html
812,Valentine Willie Fine Art,/Attraction_Review-g294265-d2341741-Reviews-Valentine_Willie_Fine_Art-Singapore.html
813,Collectors Contemporary,/Attraction_Review-g294265-d2341740-Reviews-Collectors_Contemporary-Singapore.html
814,Chan Hampe Galleries,/Attraction_Review-g294265-d2341739-Reviews-Chan_Hampe_Galleries-Singapore.html
815,Living Portrait Gallery,/Attraction_Review-g294265-d2341737-Reviews-Living_Portrait_Gallery-Singapore.html
816,Art Facet,/Attraction_Review-g294265-d2341735-Reviews-Art_Facet-Singapore.html
817,Dynasties Antique & Art Gallery,/Attraction_Review-g294265-d2341731-Reviews-Dynasties_Antique_Art_Gallery-Singapore.html
818,Aryaseni Art Gallery,/Attraction_Review-g294265-d2341730-Reviews-Aryaseni_Art_Gallery-Singapore.html
819,Galerie Belvedere,/Attraction_Review-g294265-d2341728-Reviews-Galerie_Belvedere-Singapore.html
820,Dragonwick Gallery,/Attraction_Review-g294265-d2341727-Reviews-Dragonwick_Gallery-Singapore.html
821,Aseana Gallery,/Attraction_Review-g294265-d2341725-Reviews-Aseana_Gallery-Singapore.html
822,Utterly Art,/Attraction_Review-g294265-d2341721-Reviews-Utterly_Art-Singapore.html
823,Ming Fang Antique House,/Attraction_Review-g294265-d2338958-Reviews-Ming_Fang_Antique_House-Singapore.html
824,Shang Antiques,/Attraction_Review-g294265-d2338935-Reviews-Shang_Antiques-Singapore.html
825,Apsara Antiques & Arts,/Attraction_Review-g294265-d2338932-Reviews-Apsara_Antiques_Arts-Singapore.html
826,Old Kindergarten,/Attraction_Review-g294265-d2057167-Reviews-Old_Kindergarten-Singapore.html
827,Artfolio Gallery,/Attraction_Review-g294265-d591442-Reviews-Artfolio_Gallery-Singapore.html
828,Art-2,/Attraction_Review-g294265-d591436-Reviews-Art_2-Singapore.html
829,Art Forum,/Attraction_Review-g294265-d591435-Reviews-Art_Forum-Singapore.html
