,POI_INDEX,ASPECTS,ATTRACTION_TYPES,ASPECTS_CRAWLED_TIME
2232,117,air conditioned,"Museums, History Museums, Children's Museums, Art Museums, Speciality Museums",2020-02-21 20:52:04.444321
2233,117,contribution,"Museums, History Museums, Children's Museums, Art Museums, Speciality Museums",2020-02-21 20:52:04.461212
2234,117,migration,"Museums, History Museums, Children's Museums, Art Museums, Speciality Museums",2020-02-21 20:52:04.478788
2235,117,artifacts,"Museums, History Museums, Children's Museums, Art Museums, Speciality Museums",2020-02-21 20:52:04.499799
2236,117,culture,"Museums, History Museums, Children's Museums, Art Museums, Speciality Museums",2020-02-21 20:52:04.518520
2237,117,ihc,"Museums, History Museums, Children's Museums, Art Museums, Speciality Museums",2020-02-21 20:52:04.536540
2238,117,script,"Museums, History Museums, Children's Museums, Art Museums, Speciality Museums",2020-02-21 20:52:04.555399
2239,118,childhood memories,"Museums, Speciality Museums",2020-02-21 20:52:18.048008
2240,118,vintage toys,"Museums, Speciality Museums",2020-02-21 20:52:18.082550
2241,118,star wars,"Museums, Speciality Museums",2020-02-21 20:52:18.115587
2242,118,cartoon characters,"Museums, Speciality Museums",2020-02-21 20:52:18.148265
2243,118,private collection,"Museums, Speciality Museums",2020-02-21 20:52:18.167274
2244,118,walk down memory lane,"Museums, Speciality Museums",2020-02-21 20:52:18.186110
2245,118,betty boop,"Museums, Speciality Museums",2020-02-21 20:52:18.203481
2246,118,seah street,"Museums, Speciality Museums",2020-02-21 20:52:18.219648
2247,118,cool stuff,"Museums, Speciality Museums",2020-02-21 20:52:18.236083
2248,118,raffles hotel,"Museums, Speciality Museums",2020-02-21 20:52:18.252623
2249,118,impressive collection,"Museums, Speciality Museums",2020-02-21 20:52:18.269415
2250,118,young at heart,"Museums, Speciality Museums",2020-02-21 20:52:18.287139
2251,118,on display,"Museums, Speciality Museums",2020-02-21 20:52:18.302967
2252,118,great place to visit,"Museums, Speciality Museums",2020-02-21 20:52:18.320368
2253,118,collector,"Museums, Speciality Museums",2020-02-21 20:52:18.337059
2254,118,collectibles,"Museums, Speciality Museums",2020-02-21 20:52:18.353058
2255,118,beatles,"Museums, Speciality Museums",2020-02-21 20:52:18.369597
2256,118,tintin,"Museums, Speciality Museums",2020-02-21 20:52:18.386425
2257,118,ultraman,"Museums, Speciality Museums",2020-02-21 20:52:18.404906
2258,118,curator,"Museums, Speciality Museums",2020-02-21 20:52:18.422547
2259,118,grouped,"Museums, Speciality Museums",2020-02-21 20:52:18.439484
2260,119,maxwell food centre,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.385023
2261,119,bridal shops,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.419556
2262,119,fruit stalls,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.454453
2263,119,chicken rice stall,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.487917
2264,119,shopping centre,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.513729
2265,119,shophouse,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.531029
2266,119,amara,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.547643
2267,119,cuisine,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.564653
2268,119,temple,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.581150
2269,119,sg,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.599361
2270,119,chinese,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.615464
2271,119,tourists,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.630923
2272,119,queue,"Other, Sights & Landmarks, Neighbourhoods",2020-02-21 20:52:31.647003
2273,120,st john,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.590773
2274,120,marina south pier,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.606422
2275,120,short getaway,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.621676
2276,120,beautiful beach,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.636821
2277,120,causeway,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.652712
2278,120,ferry,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.667985
2279,120,shelter,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.683176
2280,120,picnic,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.698603
2281,120,fishing,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.713665
2282,120,otters,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.729025
2283,120,yacht,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.744852
2284,120,journey,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.760390
2285,120,sentosa,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.775643
2286,120,mrt,"Nature & Parks, Outdoor Activities, Beaches",2020-02-21 20:52:44.791449
2287,121,peranakan culture,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.776367
2288,121,self guided,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.809445
2289,121,national university of singapore,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.840181
2290,121,guided tours are,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.865141
2291,121,fascinating glimpse,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.886841
2292,121,hour tour,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.902322
2293,121,ask questions,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.917528
2294,121,interesting tour,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.932778
2295,121,an eye opener,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.947927
2296,121,unique experience,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.963490
2297,121,restored,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.978763
2298,121,century,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:57.994373
2299,121,architecture,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.009693
2300,121,volunteers,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.025038
2301,121,history,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.040469
2302,121,malacca,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.055749
2303,121,chinatown,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.073677
2304,121,strait,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.089189
2305,121,slots,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.104283
2306,121,restoration,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.118655
2307,121,facade,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.133987
2308,121,insight,"Sights & Landmarks, Historic Sites, Architectural Buildings",2020-02-21 20:52:58.148890
2309,122,takashimaya department store,"Shopping, Shopping Malls",2020-02-21 20:53:11.186250
2310,122,shopping mall,"Shopping, Shopping Malls",2020-02-21 20:53:11.202298
2311,122,orchard road,"Shopping, Shopping Malls",2020-02-21 20:53:11.217978
2312,122,book store,"Shopping, Shopping Malls",2020-02-21 20:53:11.233014
2313,122,food court,"Shopping, Shopping Malls",2020-02-21 20:53:11.248226
2314,122,book lovers,"Shopping, Shopping Malls",2020-02-21 20:53:11.263452
2315,122,nice mall,"Shopping, Shopping Malls",2020-02-21 20:53:11.279052
2316,122,largest book,"Shopping, Shopping Malls",2020-02-21 20:53:11.294360
2317,122,brand stores,"Shopping, Shopping Malls",2020-02-21 20:53:11.310087
2318,122,basement level,"Shopping, Shopping Malls",2020-02-21 20:53:11.327398
2319,122,luxury brands,"Shopping, Shopping Malls",2020-02-21 20:53:11.342518
2320,122,food hall,"Shopping, Shopping Malls",2020-02-21 20:53:11.358100
2321,122,shopping experience,"Shopping, Shopping Malls",2020-02-21 20:53:11.373813
2322,122,high end stores,"Shopping, Shopping Malls",2020-02-21 20:53:11.389154
2323,122,window shop,"Shopping, Shopping Malls",2020-02-21 20:53:11.404591
2324,122,kinokuniya,"Shopping, Shopping Malls",2020-02-21 20:53:11.419989
2325,122,shoppers,"Shopping, Shopping Malls",2020-02-21 20:53:11.434970
2326,122,browse,"Shopping, Shopping Malls",2020-02-21 20:53:11.449727
2327,122,atria,"Shopping, Shopping Malls",2020-02-21 20:53:11.465188
2328,122,ion,"Shopping, Shopping Malls",2020-02-21 20:53:11.480879
2329,122,bisma,"Shopping, Shopping Malls",2020-02-21 20:53:11.496420
2330,122,upmarket,"Shopping, Shopping Malls",2020-02-21 20:53:11.512217
2331,123,wave pool,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.401513
2332,123,chinese garden mrt,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.423238
2333,123,changing rooms are,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.444394
2334,123,water play,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.465809
2335,123,lots of fun,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.487368
2336,123,tubes,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.509170
2337,123,float,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.531048
2338,123,lockers,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.553914
2339,123,picnic,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.575308
2340,123,admission,"Water & Amusement Parks, Water Parks",2020-02-21 20:53:24.594627
2341,124,the water play area,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.673414
2342,124,older kids,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.689208
2343,124,couple of hours,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.704221
2344,124,playground,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.719534
2345,124,fun,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.734582
2346,124,bay,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.751359
2347,124,amphitheater,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.766827
2348,124,blast,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.782940
2349,124,domes,"Fun & Games, Nature & Parks, Playgrounds",2020-02-21 20:53:37.798150
2350,125,kampong glam,"Museums, History Museums",2020-02-21 20:53:51.170656
2351,125,arab street,"Museums, History Museums",2020-02-21 20:53:51.187615
2352,125,worth a visit,"Museums, History Museums",2020-02-21 20:53:51.204566
2353,125,ethnic groups,"Museums, History Museums",2020-02-21 20:53:51.221557
2354,125,small museum,"Museums, History Museums",2020-02-21 20:53:51.239737
2355,125,guided tour,"Museums, History Museums",2020-02-21 20:53:51.258637
2356,125,permanent exhibition,"Museums, History Museums",2020-02-21 20:53:51.275194
2357,125,colonial period,"Museums, History Museums",2020-02-21 20:53:51.293172
2358,125,urban redevelopment,"Museums, History Museums",2020-02-21 20:53:51.308080
2359,125,remove your shoes,"Museums, History Museums",2020-02-21 20:53:51.323791
2360,125,spice garden,"Museums, History Museums",2020-02-21 20:53:51.341218
2361,125,interesting displays,"Museums, History Museums",2020-02-21 20:53:51.357733
2362,125,special exhibition,"Museums, History Museums",2020-02-21 20:53:51.374410
2363,125,sir stamford raffles,"Museums, History Museums",2020-02-21 20:53:51.391347
2364,125,beautiful building,"Museums, History Museums",2020-02-21 20:53:51.408567
2365,125,singapore history,"Museums, History Museums",2020-02-21 20:53:51.424429
2366,125,couple of hours,"Museums, History Museums",2020-02-21 20:53:51.440324
2367,125,sultan,"Museums, History Museums",2020-02-21 20:53:51.457869
2368,125,malays,"Museums, History Museums",2020-02-21 20:53:51.475495
2369,126,sleeping buddha,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:54:04.700922
2370,126,great architecture,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:54:04.716611
2371,126,culture,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:54:04.731498
2372,126,visitors,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:54:04.746609
2373,126,pray,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:54:04.761535
2374,126,photographs,"Sights & Landmarks, Sacred & Religious Sites",2020-02-21 20:54:04.776193
2375,127,upper thomson road,Nature & Parks,2020-02-21 20:54:17.835731
2376,127,japanese yakitori,Nature & Parks,2020-02-21 20:54:17.852359
2377,127,meandering river,Nature & Parks,2020-02-21 20:54:17.868129
2378,127,all ages,Nature & Parks,2020-02-21 20:54:17.885586
2379,127,jog,Nature & Parks,2020-02-21 20:54:17.901484
2380,127,paths,Nature & Parks,2020-02-21 20:54:17.916851
2381,127,heartland,Nature & Parks,2020-02-21 20:54:17.932258
2382,127,hdb,Nature & Parks,2020-02-21 20:54:17.948588
2383,127,wade,Nature & Parks,2020-02-21 20:54:17.964629
2384,127,exercising,Nature & Parks,2020-02-21 20:54:17.979644
2385,127,greenery,Nature & Parks,2020-02-21 20:54:17.996211
2386,127,picnic,Nature & Parks,2020-02-21 20:54:18.010984
2387,128,food court,"Shopping, Shopping Malls",2020-02-21 20:54:31.054519
2388,128,food stalls,"Shopping, Shopping Malls",2020-02-21 20:54:31.071629
2389,128,og department store,"Shopping, Shopping Malls",2020-02-21 20:54:31.088937
2390,128,vegetarian stall,"Shopping, Shopping Malls",2020-02-21 20:54:31.104365
2391,128,exit c,"Shopping, Shopping Malls",2020-02-21 20:54:31.122340
2392,128,park food,"Shopping, Shopping Malls",2020-02-21 20:54:31.140033
2393,128,money changing,"Shopping, Shopping Malls",2020-02-21 20:54:31.156485
2394,128,household goods,"Shopping, Shopping Malls",2020-02-21 20:54:31.171557
2395,128,fabric shops,"Shopping, Shopping Malls",2020-02-21 20:54:31.187329
2396,128,hawker stalls,"Shopping, Shopping Malls",2020-02-21 20:54:31.202959
2397,128,chinatown mrt,"Shopping, Shopping Malls",2020-02-21 20:54:31.218833
2398,128,money changer,"Shopping, Shopping Malls",2020-02-21 20:54:31.236870
2399,128,shopping complex,"Shopping, Shopping Malls",2020-02-21 20:54:31.252736
2400,128,ppc,"Shopping, Shopping Malls",2020-02-21 20:54:31.267694
2401,128,overpass,"Shopping, Shopping Malls",2020-02-21 20:54:31.285746
2402,128,rolex,"Shopping, Shopping Malls",2020-02-21 20:54:31.300585
2403,128,clothing,"Shopping, Shopping Malls",2020-02-21 20:54:31.315702
2404,128,souvenirs,"Shopping, Shopping Malls",2020-02-21 20:54:31.331134
2405,128,varieties,"Shopping, Shopping Malls",2020-02-21 20:54:31.347197
2406,128,concept,"Shopping, Shopping Malls",2020-02-21 20:54:31.362383
2407,129,nice casino,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.345760
2408,129,minimum bet,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.361551
2409,129,marina bay casino,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.377559
2410,129,sentosa,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.393381
2411,129,pontoon,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.408285
2412,129,baccarat,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.423912
2413,129,betting,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.438618
2414,129,mbs,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.453483
2415,129,tourists,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.468249
2416,129,card,"Casinos & Gambling, Fun & Games",2020-02-21 20:54:44.483826
2417,130,fire station,"Museums, Speciality Museums",2020-02-21 20:54:57.171316
2418,130,special exhibition,"Museums, Speciality Museums",2020-02-21 20:54:57.185872
2419,130,heritage room,"Museums, Speciality Museums",2020-02-21 20:54:57.203350
2420,130,orange room,"Museums, Speciality Museums",2020-02-21 20:54:57.220057
2421,130,free admission,"Museums, Speciality Museums",2020-02-21 20:54:57.235536
2422,130,interactive exhibits,"Museums, Speciality Museums",2020-02-21 20:54:57.251121
2423,130,armenian church,"Museums, Speciality Museums",2020-02-21 20:54:57.266848
2424,130,swarovski crystals,"Museums, Speciality Museums",2020-02-21 20:54:57.288746
2425,130,gift shop,"Museums, Speciality Museums",2020-02-21 20:54:57.306908
2426,130,great display,"Museums, Speciality Museums",2020-02-21 20:54:57.322395
2427,130,interesting things,"Museums, Speciality Museums",2020-02-21 20:54:57.339666
2428,130,two hours,"Museums, Speciality Museums",2020-02-21 20:54:57.355014
2429,130,air conditioned,"Museums, Speciality Museums",2020-02-21 20:54:57.370905
2430,130,chinese new year,"Museums, Speciality Museums",2020-02-21 20:54:57.386349
2431,130,collector,"Museums, Speciality Museums",2020-02-21 20:54:57.402160
2432,130,stamp,"Museums, Speciality Museums",2020-02-21 20:54:57.417675
2433,130,collection,"Museums, Speciality Museums",2020-02-21 20:54:57.433890
2434,130,history,"Museums, Speciality Museums",2020-02-21 20:54:57.449329
2435,130,rarities,"Museums, Speciality Museums",2020-02-21 20:54:57.463945
2436,130,artifact,"Museums, Speciality Museums",2020-02-21 20:54:57.479608
2437,130,clogs,"Museums, Speciality Museums",2020-02-21 20:54:57.495334
2438,130,prs,"Museums, Speciality Museums",2020-02-21 20:54:57.510776
2439,131,kusu island,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.555464
2440,131,marina south pier,"Nature & Parks, Nature & Wildlife Areas",2020-02-21 20:55:10.571513
